
vl=VLMAX ta ma

vsaddu.vv,1.00,1.00,1.00,1.00,2.00,4.00,8.00,,1.00,1.00,1.00,2.00,4.00,8.00,,,1.00,1.00,2.00,4.00,8.00,,,,1.00,2.00,4.00,8.00,
vsaddu.vx,1.00,1.00,1.00,1.00,2.00,4.00,8.00,,1.00,1.00,1.00,2.00,4.00,8.00,,,1.00,1.00,2.00,4.00,8.00,,,,1.00,2.00,4.00,8.00,
vsaddu.vi,1.00,1.00,1.00,1.00,2.00,4.00,8.00,,1.00,1.00,1.00,2.00,4.00,8.00,,,1.00,1.00,2.00,4.00,8.00,,,,1.00,2.00,4.00,8.00,
vsadd.vv,1.00,1.00,1.00,1.00,2.00,4.00,8.00,,1.00,1.00,1.00,2.00,4.00,8.00,,,1.00,1.00,2.00,4.00,8.00,,,,1.00,2.00,4.00,8.00,
vsadd.vx,1.00,1.00,1.00,1.00,2.00,4.00,8.00,,1.00,1.00,1.00,2.00,4.00,8.00,,,1.00,1.00,2.00,4.00,8.00,,,,1.00,2.00,4.00,8.00,
vsadd.vi,1.00,1.00,1.00,1.00,2.00,4.00,8.00,,1.00,1.00,1.00,2.00,4.00,8.00,,,1.00,1.00,2.00,4.00,8.00,,,,1.00,2.00,4.00,8.00,
vssubu.vv,1.00,1.00,1.00,1.00,2.00,4.00,8.00,,1.00,1.00,1.00,2.00,4.00,8.00,,,1.00,1.00,2.00,4.00,8.00,,,,1.00,2.00,4.00,8.00,
vssubu.vx,1.00,1.00,1.00,1.00,2.00,4.00,8.00,,1.00,1.00,1.00,2.00,4.00,8.00,,,1.00,1.00,2.00,4.00,8.00,,,,1.00,2.00,4.00,8.00,
vssub.vv,1.00,1.00,1.00,1.00,2.00,4.00,8.00,,1.00,1.00,1.00,2.00,4.00,8.00,,,1.00,1.00,2.00,4.00,8.00,,,,1.00,2.00,4.00,8.00,
vssub.vx,1.00,1.00,1.00,1.00,2.00,4.00,8.00,,1.00,1.00,1.00,2.00,4.00,8.00,,,1.00,1.00,2.00,4.00,8.00,,,,1.00,2.00,4.00,8.00,
vsll.vv,1.00,1.00,1.00,2.00,4.00,8.00,16.00,,1.00,1.00,2.00,4.00,8.00,16.00,,,1.00,2.00,4.00,8.00,16.00,,,,2.00,4.00,8.00,16.00,
vsll.vx,1.00,1.00,1.00,2.00,4.00,8.00,16.00,,1.00,1.00,2.00,4.00,8.00,16.00,,,1.00,2.00,4.00,8.00,16.00,,,,2.00,4.00,8.00,16.00,
vsll.vi,1.00,1.00,1.00,2.00,4.00,8.00,16.00,,1.00,1.00,2.00,4.00,8.00,16.00,,,1.00,2.00,4.00,8.00,16.00,,,,2.00,4.00,8.00,16.00,
vsmul.vv,1.00,1.00,1.00,1.00,2.00,4.00,8.00,,1.00,1.00,1.00,2.00,4.00,8.00,,,1.00,1.00,2.00,4.00,8.00,,,,4.00,8.00,16.00,32.00,
vsmul.vx,1.00,1.00,1.00,1.00,2.00,4.00,8.00,,1.00,1.00,1.00,2.00,4.00,8.00,,,1.00,1.00,2.00,4.00,8.00,,,,4.00,8.00,16.00,32.00,
vmv1r.v,2.00,2.00,2.00,2.00,2.00,2.00,4.00,,2.00,2.00,2.00,2.00,2.00,4.00,,,2.00,2.00,2.00,2.00,4.00,,,,2.00,2.00,2.00,4.00,
vmv2r.v,4.00,4.00,4.00,,4.00,4.00,4.00,,,4.00,4.00,4.00,,,,4.00,4.00,4.00,
vmv4r.v,8.00,8.00,,8.00,8.00,,,8.00,8.00,,,,8.00,8.00,
vmv8r.v,16.00,,16.00,,,16.00,,,,16.00,
vsrl.vv,1.00,1.00,1.00,2.00,4.00,8.00,16.00,,1.00,1.00,2.00,4.00,8.00,16.00,,,1.00,2.00,4.00,8.00,16.00,,,,2.00,4.00,8.00,16.00,
vsrl.vx,1.00,1.00,1.00,2.00,4.00,8.00,16.00,,1.00,1.00,2.00,4.00,8.00,16.00,,,1.00,2.00,4.00,8.00,16.00,,,,2.00,4.00,8.00,16.00,
vsrl.vi,1.00,1.00,1.00,2.00,4.00,8.00,16.00,,1.00,1.00,2.00,4.00,8.00,16.00,,,1.00,2.00,4.00,8.00,16.00,,,,2.00,4.00,8.00,16.00,
vsra.vv,1.00,1.00,1.00,2.00,4.00,8.00,16.00,,1.00,1.00,2.00,4.00,8.00,16.00,,,1.00,2.00,4.00,8.00,16.00,,,,2.00,4.00,8.00,16.00,
vsra.vx,1.00,1.00,1.00,2.00,4.00,8.00,16.00,,1.00,1.00,2.00,4.00,8.00,16.00,,,1.00,2.00,4.00,8.00,16.00,,,,2.00,4.00,8.00,16.00,
vsra.vi,1.00,1.00,1.00,2.00,4.00,8.00,16.00,,1.00,1.00,2.00,4.00,8.00,16.00,,,1.00,2.00,4.00,8.00,16.00,,,,2.00,4.00,8.00,16.00,
vssrl.vv,1.00,1.00,1.00,2.00,4.00,8.00,16.00,,1.00,1.00,2.00,4.00,8.00,16.00,,,1.00,2.00,4.00,8.00,16.00,,,,2.00,4.00,8.00,16.00,
vssrl.vx,1.00,1.00,1.00,2.00,4.00,8.00,16.00,,1.00,1.00,2.00,4.00,8.00,16.00,,,1.00,2.00,4.00,8.00,16.00,,,,2.00,4.00,8.00,16.00,
vssrl.vi,1.00,1.00,1.00,2.00,4.00,8.00,16.00,,1.00,1.00,2.00,4.00,8.00,16.00,,,1.00,2.00,4.00,8.00,16.00,,,,2.00,4.00,8.00,16.00,
vssra.vv,1.00,1.00,1.00,2.00,4.00,8.00,16.00,,1.00,1.00,2.00,4.00,8.00,16.00,,,1.00,2.00,4.00,8.00,16.00,,,,2.00,4.00,8.00,16.00,
